Package Name,Functions,Data Safety Labels
com.naughty.reborn.puzzle,"android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Diagnostics,Other app performance data,App activity,Device or other IDs,Personal info"
com.neptune.dominogl,"android.os.StrictMode.getThreadPolicy,android.os.BatteryManager.getIntProperty","App info and performance,Diagnostics"
com.netbooster.proxy,"android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,Personal info,App info and performance,Other app performance data,Diagnostics,App activity"
com.netflix.NGP.AsphaltXtreme,"java.io.File.getUsableSpace,android.telephony.TelephonyManager.getLine1Number","Other app performance data,Phone number"
com.netflix.NGP.Mahjong,java.io.File.getUsableSpace,Other app performance data
com.newstory.DrawHappyQueen,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.nexelon.fishingcool,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Personal info"
com.nexelon.realmonsterfishing2018,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Personal info"
com.nexon.da3.global,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,Device or other IDs,App info and performance,Diagnostics"
com.nfl.fantasy.core.android,"android.net.wifi.WifiInfo.getBSSID,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getAllCellInfo,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getLastKnownLocation","Device or other IDs,App info and performance,App activity,Personal info,Location,Precise location,Diagnostics,Approximate location"
com.ng_labs.paint,"android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus","App activity,App info and performance,Device or other IDs,Diagnostics"
com.nightowlsp.nop,android.location.LocationManager.getLastKnownLocation,"Location,Precise location,Approximate location"
com.nipto.niptoapp,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,App info and performance"
com.nojoke.realpianoteacher,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,App activity"
com.noorgames.basketbattle,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.noorgames.joinnumbers,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Personal info,Diagnostics,Device or other IDs"
com.notdoppler.earntodie2,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.note7g.love.merge,"android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,Diagnostics,App activity,Personal info"
com.notificationcenter.controlcenter,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus","App activity,Personal info,Device or other IDs,App info and performance,Diagnostics"
com.nova.peshub22,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.nuionumi.StickBattleWarriorsFight,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.nut.id.sticker,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getDataNetworkType,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Personal info,Device or other IDs,Diagnostics,App activity"
com.nxksass.GirlParkour,"android.os.StrictMode.getVmPolicy,android.telephony.SubscriptionInfo.getIccId,android.telephony.SubscriptionManager.getActiveSubscriptionInfoForSimSlotIndex,android.telephony.TelephonyManager.getSubscriberId,java.net.NetworkInterface.getHardwareAddress,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getBSSID,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getDeviceId,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getImei,android.telephony.TelephonyManager.getPhoneCount,android.telephony.TelephonyManager.getMeid,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.os.Build.getSerial","App info and performance,Device or other IDs,Personal info,App activity,Diagnostics,Other app performance data"
com.ohbibi.sup,"java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator","Other app performance data,Diagnostics,Device or other IDs"
com.okappz.wallpapers,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","Personal info,App info and performance,Device or other IDs,App activity,Diagnostics"
com.omg.catwalkbattle,"java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace","App info and performance,Other app performance data,App activity,Personal info,Diagnostics"
com.onegame.rocket.wuggytower,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Diagnostics,Device or other IDs,Personal info,Other app performance data"
com.oneup.king.pachisi.parkase,"android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy","App info and performance,Precise location,Personal info,Other app performance data"
com.ongame.musictiles,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,App activity,Diagnostics"
com.opera.app.sports,android.app.ActivityManager.getRunningAppProcesses,App activity
com.orange.gamesforkids.coloring.princess,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus","App info and performance,App activity,Device or other IDs,Diagnostics"
com.orangeannoying.fnfmodtest,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Device or other IDs,App activity,Personal info"
com.oubapps.po.ch,"android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy","Personal info,Device or other IDs,App info and performance"
com.outfit7.mytalkinghank,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.outfit7.talkingben,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.talkinggingerfree,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.outfit7.talkingtom,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.palettecad.palettehome,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.parallax3d.live.wallpapers,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getDeviceId","Personal info,App activity,Device or other IDs"
com.parallax4d.live.wallpapers,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Personal info,App activity,Device or other IDs"
com.pdf.viewer.pdftool.reader.document,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Other app performance data,Personal info,Device or other IDs"
com.peace.Compass,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses","Personal info,App activity"
com.PearlFlowerStd.HalloweenParty,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.pepiplay.bath2,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator","Personal info,Other app performance data,Device or other IDs"
com.perfectcorp.amb,"android.os.Debug.getNativeHeapAllocatedSize,java.io.File.getUsableSpace,android.os.Debug.getNativeHeapSize","Diagnostics,Other app performance data"
